39.8164	57.2203
64.9156	40.7951
9.70077	341.011
24.0523	87.1083
57.6441	44.0389
25.8467	81.5992
15.406	139.247
19.3238	107.857
31.645	68.5993
96.4373	32.4545
11.8241	205.813
15.3369	140.026
39.0216	58.1036
9.72576	337.642
16.3694	129.44
75.152	37.3097
30.9421	69.8862
52.3668	46.9729
14.8916	145.335
57.2781	44.2245
17.8034	117.701
11.066	234.814
21.3383	97.6038
23.5515	88.8251
18.7583	111.264
22.8625	91.335
23.0703	90.5588
74.0528	37.6372
11.6666	211.014
20.1087	103.545
25.7651	81.8308
9.83007	324.59
16.5262	128.008
15.2917	140.542
17.1085	123.031
37.4018	60.0276
9.95785	310.475
25.4851	82.6366
21.7013	96.0115
25.982	81.2203
10.4033	272.502
27.87	76.366
33.9191	64.8359
69.0638	39.2562
54.143	45.92
9.87137	319.821
66.1367	40.3216
55.9976	44.8936
23.1211	90.3714
23.9828	87.3413
17.233	122.03
22.9161	91.1335
18.2917	114.293
12.0172	199.899
40.225	56.7807
33.5905	65.3452
15.3197	140.221
30.4547	70.8172
23.5675	88.7684
29.9849	71.7463
36.438	61.2593
42.0825	54.8954
12.9346	177.054
16.226	130.786
21.944	94.9832
17.3365	121.214
19.6308	106.116
10.5673	261.591
61.6454	42.1571
17.7396	118.165
9.80158	328.004
40.0451	56.9729
78.7541	36.3013
11.308	224.352
22.4696	92.8509
22.8917	91.2248
15.7586	135.439
22.3262	93.4199
15.2113	141.472
23.7412	88.1645
10.3944	273.127
12.0294	199.541
17.7049	118.42
27.1087	78.2303
31.1607	69.4791
24.4057	85.9478
16.8174	125.455
20.3115	102.501
13.2295	171.099
41.8582	55.1136
10.6165	258.551
21.7615	95.7533
33.92	64.8343
16.787	125.716
29.2665	73.2313
25.9629	81.2737
26.9255	78.697
10.1021	296.527
14.5334	150.011
46.1992	51.2827
28.4269	75.0743
13.8689	159.839
17.248	121.911
57.12	44.3053
32.3312	67.4027
25.7041	82.0044
61.2254	42.343
22.953	90.9946
75.0884	37.3283
15.4847	138.373
14.7127	147.623
22.027	94.6377
9.02521	505.388
38.4731	58.7358
28.9439	73.9252
13.8188	160.652
30.2006	71.3153
45.5996	51.7665
29.5959	72.5403
47.8826	49.9925
16.8472	125.202
36.4043	61.3034
16.0734	132.259
30.5674	70.5986
20.044	103.884
9.07652	483.632
11.9308	202.487
22.9847	90.8763
23.3865	89.4095
15.9095	133.89
9.4996	372.376
20.7922	100.131
22.1526	94.1217
36.9052	60.6535
